repository,file_name,context,target_structure,line_number,relative_path,import_hint
hudi,HoodieSparkLanceReader.java,IMPORT,import static org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport.HOODIE_AVRO_BLOOM_FILTER_METADATA_KEY,58,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/HoodieSparkLanceReader.java,
hudi,HoodieSparkLanceReader.java,IMPORT,import static org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport.HOODIE_BLOOM_FILTER_TYPE_CODE,59,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/HoodieSparkLanceReader.java,
hudi,HoodieSparkLanceReader.java,IMPORT,import static org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport.HOODIE_MAX_RECORD_KEY_FOOTER,60,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/HoodieSparkLanceReader.java,
hudi,HoodieSparkLanceReader.java,IMPORT,import static org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport.HOODIE_MIN_RECORD_KEY_FOOTER,61,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/HoodieSparkLanceReader.java,
hudi,HoodieSparkLanceReader.java,INSTANTIATION,HoodieDynamicBoundedBloomFilter,130,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/HoodieSparkLanceReader.java,import org.apache.hudi.common.bloom.HoodieDynamicBoundedBloomFilter
hudi,HoodieSparkLanceReader.java,INSTANTIATION,SimpleBloomFilter,132,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/HoodieSparkLanceReader.java,import org.apache.hudi.common.bloom.SimpleBloomFilter
hudi,HoodieInternalRowFileWriterFactory.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,21,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/row/HoodieInternalRowFileWriterFactory.java,
hudi,HoodieInternalRowFileWriterFactory.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterFactory,22,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/row/HoodieInternalRowFileWriterFactory.java,
hudi,HoodieRowParquetWriteSupport.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,24,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/row/HoodieRowParquetWriteSupport.java,
hudi,HoodieRowParquetWriteSupport.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,25,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/row/HoodieRowParquetWriteSupport.java,
hudi,HoodieBloomFilterRowWriteSupport.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,22,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/row/HoodieBloomFilterRowWriteSupport.java,
hudi,HoodieBloomFilterRowWriteSupport.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,23,hudi-client/hudi-spark-client/src/main/java/org/apache/hudi/io/storage/row/HoodieBloomFilterRowWriteSupport.java,
hudi,TestBloomIndexFileInfo.java,INSTANTIATION,BloomIndexFileInfo,37,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/index/bloom/TestBloomIndexFileInfo.java,
hudi,TestBloomIndexFileInfo.java,INSTANTIATION,BloomIndexFileInfo,46,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/index/bloom/TestBloomIndexFileInfo.java,
hudi,TestBloomIndexFileInfo.java,INSTANTIATION,BloomIndexFileInfo,54,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/index/bloom/TestBloomIndexFileInfo.java,
hudi,TestBloomIndexFileInfo.java,INSTANTIATION,BloomIndexFileInfo,64,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/index/bloom/TestBloomIndexFileInfo.java,
hudi,TestBloomIndexFileInfo.java,INSTANTIATION,BloomIndexFileInfo,72,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/index/bloom/TestBloomIndexFileInfo.java,
hudi,TestBloomIndexFileInfo.java,INSTANTIATION,BloomIndexFileInfo,73,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/index/bloom/TestBloomIndexFileInfo.java,
hudi,TestBloomIndexFileInfo.java,INSTANTIATION,BloomIndexFileInfo,74,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/index/bloom/TestBloomIndexFileInfo.java,
hudi,HoodieWriteableTestTable.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,24,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/testutils/HoodieWriteableTestTable.java,
hudi,TestHoodieAvroParquetWriter.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,22,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/avro/TestHoodieAvroParquetWriter.java,
hudi,TestHoodieAvroParquetWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,23,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/avro/TestHoodieAvroParquetWriter.java,
hudi,TestHoodieAvroParquetWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterFactory,24,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/avro/TestHoodieAvroParquetWriter.java,
hudi,TestHoodieAvroParquetWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,25,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/avro/TestHoodieAvroParquetWriter.java,
hudi,TestHoodieWriteConfig.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,23,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/config/TestHoodieWriteConfig.java,
hudi,TestExpressionIndexer.java,IMPORT,import org.apache.hudi.metadata.index.bloomfilters.BloomFiltersIndexer,32,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/metadata/index/expression/TestExpressionIndexer.java,
hudi,TestExpressionIndexer.java,IMPORT,import static org.apache.hudi.metadata.HoodieTableMetadataUtil.PARTITION_NAME_BLOOM_FILTERS,53,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/metadata/index/expression/TestExpressionIndexer.java,
hudi,TestBloomFiltersIndexer.java,INSTANTIATION,BloomFiltersIndexer,82,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/metadata/index/bloomfilters/TestBloomFiltersIndexer.java,
hudi,TestBloomFiltersIndexer.java,INSTANTIATION,BloomFiltersIndexer,124,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/metadata/index/bloomfilters/TestBloomFiltersIndexer.java,
hudi,TestBloomFiltersIndexer.java,INSTANTIATION,BloomFiltersIndexer,157,hudi-client/hudi-client-common/src/test/java/org/apache/hudi/metadata/index/bloomfilters/TestBloomFiltersIndexer.java,
hudi,ListBasedHoodieBloomIndexHelper.java,INSTANTIATION,ListBasedHoodieBloomIndexHelper,49,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/index/bloom/ListBasedHoodieBloomIndexHelper.java,
hudi,ListBasedHoodieBloomIndexHelper.java,INSTANTIATION,"HoodieBloomIndexCheckFunction<Pair<HoodieFileGroupId, String>>",67,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/index/bloom/ListBasedHoodieBloomIndexHelper.java,
hudi,HoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,178,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/index/bloom/HoodieBloomIndex.java,
hudi,HoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,181,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/index/bloom/HoodieBloomIndex.java,
hudi,HoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,203,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/index/bloom/HoodieBloomIndex.java,
hudi,HoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,243,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/index/bloom/HoodieBloomIndex.java,
hudi,HoodieIndexConfig.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.BLOOM_FILTER_DYNAMIC_MAX_ENTRIES,46,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/config/HoodieIndexConfig.java,
hudi,HoodieIndexConfig.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.BLOOM_FILTER_FPP_VALUE,47,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/config/HoodieIndexConfig.java,
hudi,HoodieIndexConfig.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.BLOOM_FILTER_NUM_ENTRIES_VALUE,48,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/config/HoodieIndexConfig.java,
hudi,HoodieIndexConfig.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.BLOOM_FILTER_TYPE,49,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/config/HoodieIndexConfig.java,
hudi,HoodieIndexConfig.java,IMPORT,import static org.apache.hudi.index.HoodieIndex.IndexType.BLOOM,50,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/config/HoodieIndexConfig.java,
hudi,HoodieIndexConfig.java,IMPORT,import static org.apache.hudi.index.HoodieIndex.IndexType.GLOBAL_BLOOM,53,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/config/HoodieIndexConfig.java,
hudi,IndexerFactory.java,IMPORT,import org.apache.hudi.metadata.index.bloomfilters.BloomFiltersIndexer,26,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/metadata/index/IndexerFactory.java,
hudi,IndexerFactory.java,INSTANTIATION,BloomFiltersIndexer,55,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/metadata/index/IndexerFactory.java,import org.apache.hudi.metadata.index.bloomfilters.BloomFiltersIndexer
hudi,ExpressionIndexer.java,IMPORT,import org.apache.hudi.metadata.index.bloomfilters.BloomFiltersIndexer,44,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/metadata/index/expression/ExpressionIndexer.java,
hudi,ExpressionIndexer.java,IMPORT,import static org.apache.hudi.metadata.HoodieTableMetadataUtil.PARTITION_NAME_BLOOM_FILTERS,66,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/metadata/index/expression/ExpressionIndexer.java,
hudi,BloomFiltersIndexer.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,23,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/metadata/index/bloomfilters/BloomFiltersIndexer.java,
hudi,BloomFiltersIndexer.java,IMPORT,import static org.apache.hudi.metadata.MetadataPartitionType.BLOOM_FILTERS,59,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/metadata/index/bloomfilters/BloomFiltersIndexer.java,
hudi,HoodieKeyLookupHandle.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,21,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/io/HoodieKeyLookupHandle.java,
hudi,HoodieKeyLookupHandle.java,IMPORT,import static org.apache.hudi.metadata.MetadataPartitionType.BLOOM_FILTERS,38,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/io/HoodieKeyLookupHandle.java,
hudi,HoodieInlineLogAppendHandle.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.BLOOM_FILTER_DYNAMIC_MAX_ENTRIES,68,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/io/HoodieInlineLogAppendHandle.java,
hudi,HoodieInlineLogAppendHandle.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.BLOOM_FILTER_FPP_VALUE,69,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/io/HoodieInlineLogAppendHandle.java,
hudi,HoodieInlineLogAppendHandle.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.BLOOM_FILTER_NUM_ENTRIES_VALUE,70,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/io/HoodieInlineLogAppendHandle.java,
hudi,HoodieInlineLogAppendHandle.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.BLOOM_FILTER_TYPE,71,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/io/HoodieInlineLogAppendHandle.java,
hudi,HoodieInlineLogAppendHandle.java,IMPORT,import static org.apache.hudi.common.config.HoodieStorageConfig.HFILE_WITH_BLOOM_FILTER_ENABLED,73,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/io/HoodieInlineLogAppendHandle.java,
hudi,EightToSevenDowngradeHandler.java,IMPORT,import static org.apache.hudi.metadata.MetadataPartitionType.BLOOM_FILTERS,83,hudi-client/hudi-client-common/src/main/java/org/apache/hudi/table/upgrade/EightToSevenDowngradeHandler.java,
hudi,TestFlinkHoodieBloomIndex.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,21,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterFactory,22,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,23,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,HoodieBloomIndex,111,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,152,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,153,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,154,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,155,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,HoodieBloomIndex,164,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,168,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,168,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,169,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,169,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,BloomIndexFileInfo,170,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,HoodieBloomIndex,246,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,HoodieBloomIndex,273,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,HoodieBloomIndex,324,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,TestFlinkHoodieBloomIndex.java,INSTANTIATION,HoodieBloomIndex,399,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/index/bloom/TestFlinkHoodieBloomIndex.java,
hudi,HoodieFlinkWriteableTestTable.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,24,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/testutils/HoodieFlinkWriteableTestTable.java,
hudi,HoodieFlinkWriteableTestTable.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterFactory,25,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/testutils/HoodieFlinkWriteableTestTable.java,
hudi,HoodieFlinkWriteableTestTable.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,26,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/testutils/HoodieFlinkWriteableTestTable.java,
hudi,HoodieFlinkClientTestHarness.java,IMPORT,import org.apache.hudi.index.bloom.TestFlinkHoodieBloomIndex,33,hudi-client/hudi-flink-client/src/test/java/org/apache/hudi/testutils/HoodieFlinkClientTestHarness.java,
hudi,FlinkHoodieIndexFactory.java,IMPORT,import org.apache.hudi.index.bloom.HoodieBloomIndex,26,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/index/FlinkHoodieIndexFactory.java,
hudi,FlinkHoodieIndexFactory.java,IMPORT,import org.apache.hudi.index.bloom.HoodieGlobalBloomIndex,27,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/index/FlinkHoodieIndexFactory.java,
hudi,FlinkHoodieIndexFactory.java,IMPORT,import org.apache.hudi.index.bloom.ListBasedHoodieBloomIndexHelper,28,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/index/FlinkHoodieIndexFactory.java,
hudi,FlinkHoodieIndexFactory.java,INSTANTIATION,HoodieBloomIndex,53,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/index/FlinkHoodieIndexFactory.java,import org.apache.hudi.index.bloom.ListBasedHoodieBloomIndexHelper
hudi,FlinkHoodieIndexFactory.java,INSTANTIATION,HoodieGlobalBloomIndex,55,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/index/FlinkHoodieIndexFactory.java,import org.apache.hudi.index.bloom.HoodieGlobalBloomIndex
hudi,HoodieBloomFilterRowDataWriteSupport.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,21,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/io/storage/row/HoodieBloomFilterRowDataWriteSupport.java,
hudi,HoodieBloomFilterRowDataWriteSupport.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,22,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/io/storage/row/HoodieBloomFilterRowDataWriteSupport.java,
hudi,HoodieRowDataFileWriterFactory.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,21,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/io/storage/row/HoodieRowDataFileWriterFactory.java,
hudi,HoodieRowDataLanceWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,22,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/io/storage/row/HoodieRowDataLanceWriter.java,
hudi,HoodieRowDataParquetWriteSupport.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,21,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/io/storage/row/HoodieRowDataParquetWriteSupport.java,
hudi,HoodieRowDataParquetWriteSupport.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,22,hudi-client/hudi-flink-client/src/main/java/org/apache/hudi/io/storage/row/HoodieRowDataParquetWriteSupport.java,
hudi,HoodieFileSliceTestUtils.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,23,hudi-hadoop-common/src/test/java/org/apache/hudi/common/testutils/reader/HoodieFileSliceTestUtils.java,
hudi,TestParquetUtils.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,22,hudi-hadoop-common/src/test/java/org/apache/hudi/common/util/TestParquetUtils.java,
hudi,TestParquetUtils.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterFactory,23,hudi-hadoop-common/src/test/java/org/apache/hudi/common/util/TestParquetUtils.java,
hudi,TestParquetUtils.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,24,hudi-hadoop-common/src/test/java/org/apache/hudi/common/util/TestParquetUtils.java,
hudi,TestParquetBinaryCopyChecker.java,IMPORT,import static org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport.HOODIE_BLOOM_FILTER_TYPE_CODE,42,hudi-hadoop-common/src/test/java/org/apache/hudi/parquet/io/TestParquetBinaryCopyChecker.java,
hudi,TestHoodieReaderWriterBase.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,22,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieReaderWriterBase.java,
hudi,TestHoodieHFileReaderWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,22,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieHFileReaderWriter.java,
hudi,TestHoodieHFileReaderWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,23,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieHFileReaderWriter.java,
hudi,TestHoodieHFileReaderWriter.java,IMPORT,import static org.apache.hudi.common.bloom.BloomFilterFactory.createBloomFilter,86,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieHFileReaderWriter.java,
hudi,TestHoodieHFileReaderWriter.java,IMPORT,import static org.apache.hudi.core.io.storage.HoodieAvroHFileReaderImplBase.KEY_BLOOM_FILTER_META_BLOCK,92,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieHFileReaderWriter.java,
hudi,TestHoodieHFileReaderWriter.java,IMPORT,import static org.apache.hudi.core.io.storage.HoodieAvroHFileReaderImplBase.KEY_BLOOM_FILTER_TYPE_CODE,93,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieHFileReaderWriter.java,
hudi,TestHoodieBaseParquetWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,23,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieBaseParquetWriter.java,
hudi,TestHoodieBaseParquetWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterFactory,24,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieBaseParquetWriter.java,
hudi,TestHoodieBaseParquetWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,25,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieBaseParquetWriter.java,
hudi,TestHoodieOrcReaderWriter.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,22,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieOrcReaderWriter.java,
hudi,TestHoodieOrcReaderWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,23,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieOrcReaderWriter.java,
hudi,TestHoodieOrcReaderWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterFactory,24,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieOrcReaderWriter.java,
hudi,TestHoodieOrcReaderWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilterTypeCode,25,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieOrcReaderWriter.java,
hudi,TestHoodieOrcReaderWriter.java,IMPORT,import static org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport.HOODIE_AVRO_BLOOM_FILTER_METADATA_KEY,52,hudi-hadoop-common/src/test/java/org/apache/hudi/io/hadoop/TestHoodieOrcReaderWriter.java,
hudi,HoodieBaseVortexWriter.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,22,hudi-hadoop-common/src/main/java-vortex/org/apache/hudi/io/vortex/HoodieBaseVortexWriter.java,
hudi,HoodieAvroWriteSupport.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,23,hudi-hadoop-common/src/main/java/org/apache/hudi/avro/HoodieAvroWriteSupport.java,
hudi,HoodieAvroWriteSupport.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,26,hudi-hadoop-common/src/main/java/org/apache/hudi/avro/HoodieAvroWriteSupport.java,
hudi,ParquetBinaryCopyChecker.java,IMPORT,import static org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport.HOODIE_AVRO_BLOOM_FILTER_METADATA_KEY,48,hudi-hadoop-common/src/main/java/org/apache/hudi/parquet/io/ParquetBinaryCopyChecker.java,
hudi,ParquetBinaryCopyChecker.java,IMPORT,import static org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport.HOODIE_BLOOM_FILTER_TYPE_CODE,49,hudi-hadoop-common/src/main/java/org/apache/hudi/parquet/io/ParquetBinaryCopyChecker.java,
hudi,ParquetBinaryCopyChecker.java,IMPORT,import static org.apache.hudi.common.bloom.BloomFilterTypeCode.SIMPLE,50,hudi-hadoop-common/src/main/java/org/apache/hudi/parquet/io/ParquetBinaryCopyChecker.java,
hudi,HoodieParquetBinaryCopyBase.java,IMPORT,import org.apache.parquet.column.values.bloomfilter.BloomFilter,37,hudi-hadoop-common/src/main/java/org/apache/hudi/parquet/io/HoodieParquetBinaryCopyBase.java,
hudi,HoodieAvroOrcWriter.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,22,hudi-hadoop-common/src/main/java/org/apache/hudi/io/storage/hadoop/HoodieAvroOrcWriter.java,
hudi,HoodieAvroOrcWriter.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,23,hudi-hadoop-common/src/main/java/org/apache/hudi/io/storage/hadoop/HoodieAvroOrcWriter.java,
hudi,HoodieAvroOrcWriter.java,IMPORT,import org.apache.hudi.common.bloom.HoodieDynamicBoundedBloomFilter,24,hudi-hadoop-common/src/main/java/org/apache/hudi/io/storage/hadoop/HoodieAvroOrcWriter.java,
hudi,HoodieAvroOrcReader.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,23,hudi-hadoop-common/src/main/java/org/apache/hudi/io/storage/hadoop/HoodieAvroOrcReader.java,
hudi,HoodieAvroParquetReader.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,23,hudi-hadoop-common/src/main/java/org/apache/hudi/io/storage/hadoop/HoodieAvroParquetReader.java,
hudi,HoodieAvroFileWriterFactory.java,IMPORT,import org.apache.hudi.common.bloom.BloomFilter,24,hudi-hadoop-common/src/main/java/org/apache/hudi/io/storage/hadoop/HoodieAvroFileWriterFactory.java,
hudi,HoodieBaseLanceWriter.java,IMPORT,import org.apache.hudi.common.avro.HoodieBloomFilterWriteSupport,22,hudi-hadoop-common/src/main/java/org/apache/hudi/io/lance/HoodieBaseLanceWriter.java,
hudi,TestInternalDynamicBloomFilter.java,INSTANTIATION,HoodieDynamicBoundedBloomFilter,44,hudi-common/src/test/java/org/apache/hudi/common/bloom/TestInternalDynamicBloomFilter.java,
hudi,TestInternalDynamicBloomFilter.java,INSTANTIATION,HoodieDynamicBoundedBloomFilter,69,hudi-common/src/test/java/org/apache/hudi/common/bloom/TestInternalDynamicBloomFilter.java,
hudi,TestInternalDynamicBloomFilter.java,INSTANTIATION,InternalDynamicBloomFilter,80,hudi-common/src/test/java/org/apache/hudi/common/bloom/TestInternalDynamicBloomFilter.java,
